sample,gene,quality
KAPAEnzyme-Twist-0720ME25_S19_L001,SDHAF2,46.9044054423616
KAPAEnzyme-Twist-0720ME25_S19_L001,RYR1,48.34463930811354
KAPAEnzyme-Twist-0720ME25_S19_L001,TPM1,47.723399355048734
KAPAEnzyme-Twist-0720ME25_S19_L001,SDHC,47.77347816177618
KAPAEnzyme-Twist-0720ME25_S19_L001,STK11,46.81201775815041
KAPAEnzyme-Twist-0720ME25_S19_L001,MLH1,48.20817484956254
KAPAEnzyme-Twist-0720ME25_S19_L001,MSH2,47.50975525038475
KAPAEnzyme-Twist-0720ME25_S19_L001,APC,45.767319360506065
KAPAEnzyme-Twist-0720ME25_S19_L001,KCNH2,46.9549559326802
KAPAEnzyme-Twist-0720ME25_S19_L001,PCSK9,48.5458264387183
KAPAEnzyme-Twist-0720ME25_S19_L001,GLA,47.796433188712335
KAPAEnzyme-Roche-1501199_S65_L002,SMAD3,45.650425417577296
KAPAEnzyme-Roche-1501199_S65_L002,DSG2,44.79133192925664
KAPAEnzyme-Roche-1501199_S65_L002,SMAD4,45.84113979118466
KAPAEnzyme-Roche-1501199_S65_L002,KCNQ1,45.88388798094767
KAPAEnzyme-Roche-1501199_S65_L002,ACTC1,44.915497443251574
KAPAEnzyme-Roche-1501199_S65_L002,SCN5A,44.99131660479193
KAPAEnzyme-Roche-1501199_S65_L002,MYL2,47.51782152823122
KAPAEnzyme-Roche-1501199_S65_L002,DSC2,44.96334083489604
KAPAEnzyme-Roche-1501199_S65_L002,PKP2,45.353087283721116
KAPAEnzyme-Roche-1501199_S65_L002,PTEN,45.56074570012331
KAPAEnzyme-Roche-1501199_S65_L002,MUTYH,45.52508079198736
KAPAEnzyme-Roche-1501199_S65_L002,RYR2,45.877552172225116
KAPAEnzyme-Roche-1501199_S65_L002,ATP7B,45.37572507183481
KAPAEnzyme-Roche-1501199_S65_L002,ACTA2,46.44083117419643
KAPAEnzyme-Roche-1501199_S65_L002,FBN1,46.33922648994454
KAPAEnzyme-Roche-1501199_S65_L002,NF2,46.39083294345285
KAPAEnzyme-Roche-1501199_S65_L002,TNNT2,46.85565359552466
KAPAEnzyme-Roche-1501199_S65_L002,MSH6,44.259548988420946
KAPAEnzyme-Roche-1501199_S65_L002,TMEM43,47.071456645491374
KAPAEnzyme-Roche-1501199_S65_L002,MYL3,46.08284482778609
KAPAEnzyme-Roche-1501199_S65_L002,RB1,45.583004185641016
KAPAEnzyme-Roche-1501199_S65_L002,TSC1,45.222292188420724
KAPAEnzyme-Roche-1501199_S65_L002,MYH11,45.55067775617828
KAPAEnzyme-Roche-1501199_S65_L002,BRCA1,45.04989889290133
KAPAEnzyme-Roche-1501199_S65_L002,TNNI3,46.399180038396985
KAPAEnzyme-Roche-1501199_S65_L002,PRKAG2,46.272741022459016
KAPAEnzyme-Roche-1501199_S65_L002,CACNA1S,46.24594916449851
KAPAEnzyme-Roche-1501199_S65_L002,PMS2,45.61009985652154
KAPAEnzyme-Roche-1501199_S65_L002,TGFBR1,45.73588007566292
KAPAEnzyme-Roche-1501199_S65_L002,BMPR1A,45.89721887496435
KAPAEnzyme-Roche-1501199_S65_L002,TP53,45.437399131033274
KAPAEnzyme-Roche-1501199_S65_L002,WT1,45.32168246948986
KAPAEnzyme-Roche-1501199_S65_L002,LMNA,45.421849585819714
KAPAEnzyme-Roche-1501199_S65_L002,MYBPC3,45.732385187286845
KAPAEnzyme-Roche-1501199_S65_L002,BRCA2,44.0006485968829
KAPAEnzyme-Roche-1501199_S65_L002,COL3A1,46.523736705285515
KAPAEnzyme-Roche-1501199_S65_L002,TGFBR2,45.40500471741696
KAPAEnzyme-Roche-1501199_S65_L002,RET,45.12755256207249
KAPAEnzyme-Roche-1501199_S65_L002,SDHB,47.34615284440119
KAPAEnzyme-Roche-1501199_S65_L002,MYH7,45.44063394533027
KAPAEnzyme-Roche-1501199_S65_L002,DSP,44.522855754629724
KAPAEnzyme-Roche-1501199_S65_L002,LDLR,45.253025871920336
KAPAEnzyme-Roche-1501199_S65_L002,TSC2,46.10444463998537
KAPAEnzyme-Roche-1501199_S65_L002,VHL,45.247392787782616
KAPAEnzyme-Roche-1501199_S65_L002,OTC,46.78895612367235
KAPAEnzyme-Roche-1501199_S65_L002,APOB,44.389150222868885
KAPAEnzyme-Roche-1501199_S65_L002,MEN1,44.073167573214526
KAPAEnzyme-Roche-1501199_S65_L002,SDHAF2,45.3086966771205
KAPAEnzyme-Roche-1501199_S65_L002,RYR1,45.289549035210314
KAPAEnzyme-Roche-1501199_S65_L002,TPM1,46.0370179837068
KAPAEnzyme-Roche-1501199_S65_L002,SDHC,45.70175283682278
KAPAEnzyme-Roche-1501199_S65_L002,STK11,45.51456639871923
KAPAEnzyme-Roche-1501199_S65_L002,MLH1,46.13902540591734
KAPAEnzyme-Roche-1501199_S65_L002,MSH2,45.12490165336212
KAPAEnzyme-Roche-1501199_S65_L002,APC,44.20126578328991
KAPAEnzyme-Roche-1501199_S65_L002,KCNH2,43.859276634972254
KAPAEnzyme-Roche-1501199_S65_L002,PCSK9,45.52864923336524
KAPAEnzyme-Roche-1501199_S65_L002,GLA,45.08697698550629
KAPACovaris-Roche-0720ME25_S62_L002,SMAD3,40.04499985390206
KAPACovaris-Roche-0720ME25_S62_L002,DSG2,39.84142942691769
KAPACovaris-Roche-0720ME25_S62_L002,SMAD4,40.210385791161535
KAPACovaris-Roche-0720ME25_S62_L002,KCNQ1,40.11235177112249
KAPACovaris-Roche-0720ME25_S62_L002,ACTC1,40.09568149624789
KAPACovaris-Roche-0720ME25_S62_L002,SCN5A,40.02439421760261
KAPACovaris-Roche-0720ME25_S62_L002,MYL2,41.2443120702211
KAPACovaris-Roche-0720ME25_S62_L002,DSC2,39.864267439443644
KAPACovaris-Roche-0720ME25_S62_L002,PKP2,39.95840237277665
KAPACovaris-Roche-0720ME25_S62_L002,PTEN,40.32953709679168
KAPACovaris-Roche-0720ME25_S62_L002,MUTYH,40.07357844318464
KAPACovaris-Roche-0720ME25_S62_L002,RYR2,40.3964322790232
KAPACovaris-Roche-0720ME25_S62_L002,ATP7B,39.848372114863565
KAPACovaris-Roche-0720ME25_S62_L002,ACTA2,40.2318329286023
KAPACovaris-Roche-0720ME25_S62_L002,FBN1,40.54527361286718
KAPACovaris-Roche-0720ME25_S62_L002,NF2,41.154511048298815
KAPACovaris-Roche-0720ME25_S62_L002,TNNT2,40.68106607776149
KAPACovaris-Roche-0720ME25_S62_L002,MSH6,39.36603800505426
KAPACovaris-Roche-0720ME25_S62_L002,TMEM43,40.31963197936674
KAPACovaris-Roche-0720ME25_S62_L002,MYL3,40.98817590094625
KAPACovaris-Roche-0720ME25_S62_L002,RB1,40.735668842125314
KAPACovaris-Roche-0720ME25_S62_L002,TSC1,40.13995009012681
KAPACovaris-Roche-0720ME25_S62_L002,MYH11,40.326024210973046
KAPACovaris-Roche-0720ME25_S62_L002,BRCA1,39.600335505626305
KAPACovaris-Roche-0720ME25_S62_L002,TNNI3,40.06433619474112
KAPACovaris-Roche-0720ME25_S62_L002,PRKAG2,40.68096290396395
KAPACovaris-Roche-0720ME25_S62_L002,CACNA1S,40.34896373827232
KAPACovaris-Roche-0720ME25_S62_L002,PMS2,40.08262189220981
KAPACovaris-Roche-0720ME25_S62_L002,TGFBR1,40.50919063909232
KAPACovaris-Roche-0720ME25_S62_L002,BMPR1A,39.89090185974114
KAPACovaris-Roche-0720ME25_S62_L002,TP53,40.8661222833185
KAPACovaris-Roche-0720ME25_S62_L002,WT1,40.61900147359491
KAPACovaris-Roche-0720ME25_S62_L002,LMNA,39.79128635221455
KAPACovaris-Roche-0720ME25_S62_L002,MYBPC3,40.07411334771004
KAPACovaris-Roche-0720ME25_S62_L002,BRCA2,39.29977149685593
KAPACovaris-Roche-0720ME25_S62_L002,COL3A1,40.97330392121584
KAPACovaris-Roche-0720ME25_S62_L002,TGFBR2,40.629077851619456
KAPACovaris-Roche-0720ME25_S62_L002,RET,40.455565076689616
KAPACovaris-Roche-0720ME25_S62_L002,SDHB,40.96085617175325
KAPACovaris-Roche-0720ME25_S62_L002,MYH7,40.00594430690279
KAPACovaris-Roche-0720ME25_S62_L002,DSP,39.430323063588176
KAPACovaris-Roche-0720ME25_S62_L002,LDLR,40.42778457824094
KAPACovaris-Roche-0720ME25_S62_L002,TSC2,40.349483351555286
KAPACovaris-Roche-0720ME25_S62_L002,VHL,39.670542256426735
KAPACovaris-Roche-0720ME25_S62_L002,OTC,40.514269365678
KAPACovaris-Roche-0720ME25_S62_L002,APOB,39.15249014320814
KAPACovaris-Roche-0720ME25_S62_L002,MEN1,39.538351654093795
KAPACovaris-Roche-0720ME25_S62_L002,SDHAF2,39.47710441948108
KAPACovaris-Roche-0720ME25_S62_L002,RYR1,40.07019727986176
KAPACovaris-Roche-0720ME25_S62_L002,TPM1,40.61593882991403
KAPACovaris-Roche-0720ME25_S62_L002,SDHC,40.753507504108754
KAPACovaris-Roche-0720ME25_S62_L002,STK11,39.82908152924058
KAPACovaris-Roche-0720ME25_S62_L002,MLH1,41.070003093029115
KAPACovaris-Roche-0720ME25_S62_L002,MSH2,40.0987723813283
KAPACovaris-Roche-0720ME25_S62_L002,APC,39.15056540649354
KAPACovaris-Roche-0720ME25_S62_L002,KCNH2,39.58397666374091
KAPACovaris-Roche-0720ME25_S62_L002,PCSK9,39.962746371003554
KAPACovaris-Roche-0720ME25_S62_L002,GLA,40.23626751102414
Twist-Roche-1501199_S2_L001,SMAD3,46.853362531389706
Twist-Roche-1501199_S2_L001,DSG2,44.96910120572606
Twist-Roche-1501199_S2_L001,SMAD4,45.47007440086332
Twist-Roche-1501199_S2_L001,KCNQ1,48.4689521777243
Twist-Roche-1501199_S2_L001,ACTC1,45.60805859611034
Twist-Roche-1501199_S2_L001,SCN5A,45.929042934682236
Twist-Roche-1501199_S2_L001,MYL2,48.422948908250255
Twist-Roche-1501199_S2_L001,DSC2,45.945976328295664
Twist-Roche-1501199_S2_L001,PKP2,46.12060167612867
Twist-Roche-1501199_S2_L001,PTEN,45.53332142930376
Twist-Roche-1501199_S2_L001,MUTYH,46.54728311628569
Twist-Roche-1501199_S2_L001,RYR2,46.275105528304934
Twist-Roche-1501199_S2_L001,ATP7B,45.71720763091752
Twist-Roche-1501199_S2_L001,ACTA2,47.84837930760153
Twist-Roche-1501199_S2_L001,FBN1,46.65753205593602
Twist-Roche-1501199_S2_L001,NF2,47.23921669115555
Twist-Roche-1501199_S2_L001,TNNT2,47.89934221614169
Twist-Roche-1501199_S2_L001,MSH6,43.6729906485147
Twist-Roche-1501199_S2_L001,TMEM43,48.552841256571405
Twist-Roche-1501199_S2_L001,MYL3,47.552901529548926
Twist-Roche-1501199_S2_L001,RB1,46.06532507979601
Twist-Roche-1501199_S2_L001,TSC1,46.10145639368356
Twist-Roche-1501199_S2_L001,MYH11,46.56870919684706
Twist-Roche-1501199_S2_L001,BRCA1,44.851255638368926
Twist-Roche-1501199_S2_L001,TNNI3,47.94102657072769
Twist-Roche-1501199_S2_L001,PRKAG2,48.19686239426052
Twist-Roche-1501199_S2_L001,CACNA1S,47.31448875277101
Twist-Roche-1501199_S2_L001,PMS2,45.33300499854059
Twist-Roche-1501199_S2_L001,TGFBR1,45.040428834123524
Twist-Roche-1501199_S2_L001,BMPR1A,45.41160672191413
Twist-Roche-1501199_S2_L001,TP53,46.60486321809034
Twist-Roche-1501199_S2_L001,WT1,45.62844740824202
Twist-Roche-1501199_S2_L001,LMNA,46.79678285503749
Twist-Roche-1501199_S2_L001,MYBPC3,46.24616918523331
Twist-Roche-1501199_S2_L001,BRCA2,43.362957467631745
Twist-Roche-1501199_S2_L001,COL3A1,47.09757633404395
Twist-Roche-1501199_S2_L001,TGFBR2,45.983103012602825
Twist-Roche-1501199_S2_L001,RET,46.31463899728706
Twist-Roche-1501199_S2_L001,SDHB,47.85814111516792
Twist-Roche-1501199_S2_L001,MYH7,46.832491233563424
Twist-Roche-1501199_S2_L001,DSP,44.67510934364116
Twist-Roche-1501199_S2_L001,LDLR,45.672620529083645
Twist-Roche-1501199_S2_L001,TSC2,46.96723817617791
Twist-Roche-1501199_S2_L001,VHL,44.20081108493732
Twist-Roche-1501199_S2_L001,OTC,47.22552798060786
Twist-Roche-1501199_S2_L001,APOB,44.19167394125491
Twist-Roche-1501199_S2_L001,MEN1,45.03718369995238
Twist-Roche-1501199_S2_L001,SDHAF2,45.432926155121834
Twist-Roche-1501199_S2_L001,RYR1,46.91221617422851
Twist-Roche-1501199_S2_L001,TPM1,46.63476037362564
Twist-Roche-1501199_S2_L001,SDHC,45.55308822551328
Twist-Roche-1501199_S2_L001,STK11,45.087916158663
Twist-Roche-1501199_S2_L001,MLH1,46.312227955801696
Twist-Roche-1501199_S2_L001,MSH2,44.89181326934972
Twist-Roche-1501199_S2_L001,APC,43.9280800889286
Twist-Roche-1501199_S2_L001,KCNH2,45.09975740291678
Twist-Roche-1501199_S2_L001,PCSK9,47.693262301414464
Twist-Roche-1501199_S2_L001,GLA,45.43815060428043
NexteraCap-IDT-0720ME25_S54_L002,SMAD3,42.29157744869511
NexteraCap-IDT-0720ME25_S54_L002,DSG2,42.259785603678026
NexteraCap-IDT-0720ME25_S54_L002,SMAD4,42.44861468310919
NexteraCap-IDT-0720ME25_S54_L002,KCNQ1,44.17030770103743
NexteraCap-IDT-0720ME25_S54_L002,ACTC1,43.07427368928393
NexteraCap-IDT-0720ME25_S54_L002,SCN5A,42.55155596163751
NexteraCap-IDT-0720ME25_S54_L002,MYL2,44.73587703891524
NexteraCap-IDT-0720ME25_S54_L002,DSC2,43.34000614060467
NexteraCap-IDT-0720ME25_S54_L002,PKP2,43.011888065292176
NexteraCap-IDT-0720ME25_S54_L002,PTEN,43.8164255653559
NexteraCap-IDT-0720ME25_S54_L002,MUTYH,41.73207452931506
NexteraCap-IDT-0720ME25_S54_L002,RYR2,43.49523897726659
NexteraCap-IDT-0720ME25_S54_L002,ATP7B,42.538743254918664
NexteraCap-IDT-0720ME25_S54_L002,ACTA2,43.508180774762764
NexteraCap-IDT-0720ME25_S54_L002,FBN1,42.71035229154888
NexteraCap-IDT-0720ME25_S54_L002,NF2,43.670675140486644
NexteraCap-IDT-0720ME25_S54_L002,TNNT2,44.581350368182996
NexteraCap-IDT-0720ME25_S54_L002,MSH6,42.012168638179126
NexteraCap-IDT-0720ME25_S54_L002,TMEM43,43.26844081970811
NexteraCap-IDT-0720ME25_S54_L002,MYL3,42.574899996440124
NexteraCap-IDT-0720ME25_S54_L002,RB1,43.984063574968985
NexteraCap-IDT-0720ME25_S54_L002,TSC1,42.87302516988143
NexteraCap-IDT-0720ME25_S54_L002,MYH11,42.80207614571068
NexteraCap-IDT-0720ME25_S54_L002,BRCA1,42.05796018904381
NexteraCap-IDT-0720ME25_S54_L002,TNNI3,44.17231835389708
NexteraCap-IDT-0720ME25_S54_L002,PRKAG2,43.89959144603378
NexteraCap-IDT-0720ME25_S54_L002,CACNA1S,43.16379276268246
NexteraCap-IDT-0720ME25_S54_L002,PMS2,42.94867888987309
NexteraCap-IDT-0720ME25_S54_L002,TGFBR1,42.46869521367315
NexteraCap-IDT-0720ME25_S54_L002,BMPR1A,42.9760989464857
NexteraCap-IDT-0720ME25_S54_L002,TP53,43.048585026248944
NexteraCap-IDT-0720ME25_S54_L002,WT1,46.87942070060104
NexteraCap-IDT-0720ME25_S54_L002,LMNA,42.13534094374199
NexteraCap-IDT-0720ME25_S54_L002,MYBPC3,42.555568292917535
NexteraCap-IDT-0720ME25_S54_L002,BRCA2,41.87246501853799
NexteraCap-IDT-0720ME25_S54_L002,COL3A1,43.98243557419595
NexteraCap-IDT-0720ME25_S54_L002,TGFBR2,43.00299890577855
NexteraCap-IDT-0720ME25_S54_L002,RET,43.48165822770673
NexteraCap-IDT-0720ME25_S54_L002,SDHB,42.7398937644286
NexteraCap-IDT-0720ME25_S54_L002,MYH7,42.20432877311211
NexteraCap-IDT-0720ME25_S54_L002,DSP,42.1256810405651
NexteraCap-IDT-0720ME25_S54_L002,LDLR,41.725197423023474
NexteraCap-IDT-0720ME25_S54_L002,TSC2,42.59402848810392
NexteraCap-IDT-0720ME25_S54_L002,VHL,46.647408038131495
NexteraCap-IDT-0720ME25_S54_L002,OTC,42.02120907621115
NexteraCap-IDT-0720ME25_S54_L002,APOB,41.70524823488717
NexteraCap-IDT-0720ME25_S54_L002,MEN1,42.29389991708887
NexteraCap-IDT-0720ME25_S54_L002,SDHAF2,42.39750626803256
NexteraCap-IDT-0720ME25_S54_L002,RYR1,42.919711876894624
NexteraCap-IDT-0720ME25_S54_L002,TPM1,46.92874491986181
NexteraCap-IDT-0720ME25_S54_L002,SDHC,43.929108537240296
NexteraCap-IDT-0720ME25_S54_L002,STK11,44.66149024482562
NexteraCap-IDT-0720ME25_S54_L002,MLH1,43.62076030257597
NexteraCap-IDT-0720ME25_S54_L002,MSH2,42.64562893827965
NexteraCap-IDT-0720ME25_S54_L002,APC,41.75005425955402
NexteraCap-IDT-0720ME25_S54_L002,KCNH2,44.34456949141961
NexteraCap-IDT-0720ME25_S54_L002,PCSK9,44.033548328292675
NexteraCap-IDT-0720ME25_S54_L002,GLA,43.805186175416644
Nextera-Agilent-0720ME25_S52_L002,SMAD3,39.110330985123014
Nextera-Agilent-0720ME25_S52_L002,DSG2,38.45199578830769
Nextera-Agilent-0720ME25_S52_L002,SMAD4,38.5733439972955
Nextera-Agilent-0720ME25_S52_L002,KCNQ1,40.10890490220455
Nextera-Agilent-0720ME25_S52_L002,ACTC1,38.92927811961397
Nextera-Agilent-0720ME25_S52_L002,SCN5A,38.58830083633098
Nextera-Agilent-0720ME25_S52_L002,MYL2,40.2059809296467
Nextera-Agilent-0720ME25_S52_L002,DSC2,39.0802973697402
Nextera-Agilent-0720ME25_S52_L002,PKP2,38.94927512309656
Nextera-Agilent-0720ME25_S52_L002,PTEN,38.53325904016054
Nextera-Agilent-0720ME25_S52_L002,MUTYH,38.41647374448342
Nextera-Agilent-0720ME25_S52_L002,RYR2,39.08516085258685
Nextera-Agilent-0720ME25_S52_L002,ATP7B,38.64866308108765
Nextera-Agilent-0720ME25_S52_L002,ACTA2,39.04108279916544
Nextera-Agilent-0720ME25_S52_L002,FBN1,39.54555429182092
Nextera-Agilent-0720ME25_S52_L002,NF2,39.36376033415754
Nextera-Agilent-0720ME25_S52_L002,TNNT2,40.30389585758803
Nextera-Agilent-0720ME25_S52_L002,MSH6,37.84718609732533
Nextera-Agilent-0720ME25_S52_L002,TMEM43,39.23863962858196
Nextera-Agilent-0720ME25_S52_L002,MYL3,38.69229731021365
Nextera-Agilent-0720ME25_S52_L002,RB1,38.8071251560379
Nextera-Agilent-0720ME25_S52_L002,TSC1,39.25186357275825
Nextera-Agilent-0720ME25_S52_L002,MYH11,39.28688776624322
Nextera-Agilent-0720ME25_S52_L002,BRCA1,38.40836444008645
Nextera-Agilent-0720ME25_S52_L002,TNNI3,39.30852669321329
Nextera-Agilent-0720ME25_S52_L002,PRKAG2,39.45582175372887
Nextera-Agilent-0720ME25_S52_L002,CACNA1S,39.24365174943117
Nextera-Agilent-0720ME25_S52_L002,PMS2,38.94692731650641
Nextera-Agilent-0720ME25_S52_L002,TGFBR1,38.621382905083394
Nextera-Agilent-0720ME25_S52_L002,BMPR1A,38.510871581329106
Nextera-Agilent-0720ME25_S52_L002,TP53,38.680593342422156
Nextera-Agilent-0720ME25_S52_L002,WT1,38.7360868566254
Nextera-Agilent-0720ME25_S52_L002,LMNA,38.38752781401339
Nextera-Agilent-0720ME25_S52_L002,MYBPC3,39.06344615776493
Nextera-Agilent-0720ME25_S52_L002,BRCA2,37.975287280871264
Nextera-Agilent-0720ME25_S52_L002,COL3A1,38.95449459932742
Nextera-Agilent-0720ME25_S52_L002,TGFBR2,38.73014927677854
Nextera-Agilent-0720ME25_S52_L002,RET,38.771162778558605
Nextera-Agilent-0720ME25_S52_L002,SDHB,39.27177795954512
Nextera-Agilent-0720ME25_S52_L002,MYH7,38.987650706317574
Nextera-Agilent-0720ME25_S52_L002,DSP,38.433157068072035
Nextera-Agilent-0720ME25_S52_L002,LDLR,38.89977037506237
Nextera-Agilent-0720ME25_S52_L002,TSC2,38.84620559578413
Nextera-Agilent-0720ME25_S52_L002,VHL,38.89142691254679
Nextera-Agilent-0720ME25_S52_L002,OTC,38.97664164605944
Nextera-Agilent-0720ME25_S52_L002,APOB,38.39578632808493
Nextera-Agilent-0720ME25_S52_L002,MEN1,38.51068961034206
Nextera-Agilent-0720ME25_S52_L002,SDHAF2,38.82816555139296
Nextera-Agilent-0720ME25_S52_L002,RYR1,38.786765588295616
Nextera-Agilent-0720ME25_S52_L002,TPM1,38.95577092094256
Nextera-Agilent-0720ME25_S52_L002,SDHC,38.916534103171436
Nextera-Agilent-0720ME25_S52_L002,STK11,38.853724801609914
Nextera-Agilent-0720ME25_S52_L002,MLH1,38.867936481227886
Nextera-Agilent-0720ME25_S52_L002,MSH2,38.52993213018808
Nextera-Agilent-0720ME25_S52_L002,APC,38.06321140135738
Nextera-Agilent-0720ME25_S52_L002,KCNH2,38.27290660199437
Nextera-Agilent-0720ME25_S52_L002,PCSK9,38.35610821245472
Nextera-Agilent-0720ME25_S52_L002,GLA,38.99543691179412
AgilentQXT-IDT-110465_S44_L002,SMAD3,44.772359508708746
AgilentQXT-IDT-110465_S44_L002,DSG2,43.1377592477438
AgilentQXT-IDT-110465_S44_L002,SMAD4,44.50103989275167
AgilentQXT-IDT-110465_S44_L002,KCNQ1,47.50259726463579
AgilentQXT-IDT-110465_S44_L002,ACTC1,44.582178605855276
AgilentQXT-IDT-110465_S44_L002,SCN5A,45.25949382508468
AgilentQXT-IDT-110465_S44_L002,MYL2,47.65908521643885
AgilentQXT-IDT-110465_S44_L002,DSC2,44.04428841344099
AgilentQXT-IDT-110465_S44_L002,PKP2,43.85602712839946
AgilentQXT-IDT-110465_S44_L002,PTEN,45.039896110433304
AgilentQXT-IDT-110465_S44_L002,MUTYH,44.568630934842375
AgilentQXT-IDT-110465_S44_L002,RYR2,44.87262163398519
AgilentQXT-IDT-110465_S44_L002,ATP7B,44.75255343577792
AgilentQXT-IDT-110465_S44_L002,ACTA2,46.22600216932669
AgilentQXT-IDT-110465_S44_L002,FBN1,45.16450600945457
AgilentQXT-IDT-110465_S44_L002,NF2,45.36846961840976
AgilentQXT-IDT-110465_S44_L002,TNNT2,47.09153618918004
AgilentQXT-IDT-110465_S44_L002,MSH6,42.77572005852737
AgilentQXT-IDT-110465_S44_L002,TMEM43,47.72041670450322
AgilentQXT-IDT-110465_S44_L002,MYL3,46.709794462784686
AgilentQXT-IDT-110465_S44_L002,RB1,44.167203876480144
AgilentQXT-IDT-110465_S44_L002,TSC1,44.21761813667842
AgilentQXT-IDT-110465_S44_L002,MYH11,45.538930866962396
AgilentQXT-IDT-110465_S44_L002,BRCA1,43.46476214617045
AgilentQXT-IDT-110465_S44_L002,TNNI3,46.21984815911268
AgilentQXT-IDT-110465_S44_L002,PRKAG2,45.33757400035069
AgilentQXT-IDT-110465_S44_L002,CACNA1S,46.68051208523339
AgilentQXT-IDT-110465_S44_L002,PMS2,44.37666318049749
AgilentQXT-IDT-110465_S44_L002,TGFBR1,45.11750515014473
AgilentQXT-IDT-110465_S44_L002,BMPR1A,43.417677457918124
AgilentQXT-IDT-110465_S44_L002,TP53,46.47700380364498
AgilentQXT-IDT-110465_S44_L002,WT1,45.020858354819616
AgilentQXT-IDT-110465_S44_L002,LMNA,44.48563595183709
AgilentQXT-IDT-110465_S44_L002,MYBPC3,45.884331583094074
AgilentQXT-IDT-110465_S44_L002,BRCA2,41.89084581697446
AgilentQXT-IDT-110465_S44_L002,COL3A1,45.45957581471845
AgilentQXT-IDT-110465_S44_L002,TGFBR2,44.65167964071616
AgilentQXT-IDT-110465_S44_L002,RET,45.75972611021887
AgilentQXT-IDT-110465_S44_L002,SDHB,45.319998441813844
AgilentQXT-IDT-110465_S44_L002,MYH7,45.125053933027324
AgilentQXT-IDT-110465_S44_L002,DSP,42.89827799183305
AgilentQXT-IDT-110465_S44_L002,LDLR,45.14127613209506
AgilentQXT-IDT-110465_S44_L002,TSC2,45.99458689320897
AgilentQXT-IDT-110465_S44_L002,VHL,44.363326199731574
AgilentQXT-IDT-110465_S44_L002,OTC,44.83692414465874
AgilentQXT-IDT-110465_S44_L002,APOB,42.39582915904502
AgilentQXT-IDT-110465_S44_L002,MEN1,44.22607630913199
AgilentQXT-IDT-110465_S44_L002,SDHAF2,42.955249462366524
AgilentQXT-IDT-110465_S44_L002,RYR1,45.85020076693947
AgilentQXT-IDT-110465_S44_L002,TPM1,44.192391420012534
AgilentQXT-IDT-110465_S44_L002,SDHC,45.96634428901713
AgilentQXT-IDT-110465_S44_L002,STK11,46.24200206168231
AgilentQXT-IDT-110465_S44_L002,MLH1,45.40598085182251
AgilentQXT-IDT-110465_S44_L002,MSH2,43.40920885510728
AgilentQXT-IDT-110465_S44_L002,APC,42.45562156728002
AgilentQXT-IDT-110465_S44_L002,KCNH2,44.50825406322233
AgilentQXT-IDT-110465_S44_L002,PCSK9,45.97613857069289
AgilentQXT-IDT-110465_S44_L002,GLA,45.67065963332923
Twist-IDT-110465_S45_L002,SMAD3,44.92187312323077
Twist-IDT-110465_S45_L002,DSG2,44.041416675225086
Twist-IDT-110465_S45_L002,SMAD4,44.728210579630705
Twist-IDT-110465_S45_L002,KCNQ1,46.11965342977877
Twist-IDT-110465_S45_L002,ACTC1,45.01761774031013
Twist-IDT-110465_S45_L002,SCN5A,45.357938268332056
Twist-IDT-110465_S45_L002,MYL2,45.600325962646366
Twist-IDT-110465_S45_L002,DSC2,44.502250285766785
Twist-IDT-110465_S45_L002,PKP2,44.64671882348381
Twist-IDT-110465_S45_L002,PTEN,44.99250327561336
Twist-IDT-110465_S45_L002,MUTYH,45.28803841147271
Twist-IDT-110465_S45_L002,RYR2,45.35115268733138
Twist-IDT-110465_S45_L002,ATP7B,45.33347647208282
Twist-IDT-110465_S45_L002,ACTA2,46.46136837143401
Twist-IDT-110465_S45_L002,FBN1,45.456945369624435
Twist-IDT-110465_S45_L002,NF2,46.44998960198238
Twist-IDT-110465_S45_L002,TNNT2,47.714775205389955
Twist-IDT-110465_S45_L002,MSH6,42.92642608416975
Twist-IDT-110465_S45_L002,TMEM43,47.135392363377676
Twist-IDT-110465_S45_L002,MYL3,46.19542575381872
Twist-IDT-110465_S45_L002,RB1,45.66744677255361
Twist-IDT-110465_S45_L002,TSC1,45.53236476820908
Twist-IDT-110465_S45_L002,MYH11,45.88266882628038
Twist-IDT-110465_S45_L002,BRCA1,44.46227183903745
Twist-IDT-110465_S45_L002,TNNI3,47.19036986471461
Twist-IDT-110465_S45_L002,PRKAG2,45.581396746790205
Twist-IDT-110465_S45_L002,CACNA1S,46.34039060204373
Twist-IDT-110465_S45_L002,PMS2,44.26537870208482
Twist-IDT-110465_S45_L002,TGFBR1,45.4428911738799
Twist-IDT-110465_S45_L002,BMPR1A,44.9938851694763
Twist-IDT-110465_S45_L002,TP53,45.97388760722439
Twist-IDT-110465_S45_L002,WT1,45.45247251479337
Twist-IDT-110465_S45_L002,LMNA,44.61299172718983
Twist-IDT-110465_S45_L002,MYBPC3,45.42880711660828
Twist-IDT-110465_S45_L002,BRCA2,42.93546177030897
Twist-IDT-110465_S45_L002,COL3A1,46.6484038006162
Twist-IDT-110465_S45_L002,TGFBR2,45.226401610905405
Twist-IDT-110465_S45_L002,RET,45.3926477677411
Twist-IDT-110465_S45_L002,SDHB,46.12972606059508
Twist-IDT-110465_S45_L002,MYH7,45.94771374485583
Twist-IDT-110465_S45_L002,DSP,44.08754054753862
Twist-IDT-110465_S45_L002,LDLR,44.863019823848646
